@RELATION -15-16-19

@ATTRIBUTE hold_0  NUMERIC
@ATTRIBUTE seek_0  NUMERIC
@ATTRIBUTE hold_8  NUMERIC
@ATTRIBUTE seek_8  NUMERIC
@ATTRIBUTE hold_13  NUMERIC
@ATTRIBUTE seek_13  NUMERIC
@ATTRIBUTE hold_16  NUMERIC
@ATTRIBUTE seek_16  NUMERIC
@ATTRIBUTE hold_17  NUMERIC
@ATTRIBUTE seek_17  NUMERIC
@ATTRIBUTE hold_20  NUMERIC
@ATTRIBUTE seek_20  NUMERIC
@ATTRIBUTE hold_32  NUMERIC
@ATTRIBUTE seek_32  NUMERIC
@ATTRIBUTE hold_37  NUMERIC
@ATTRIBUTE seek_37  NUMERIC
@ATTRIBUTE hold_39  NUMERIC
@ATTRIBUTE seek_39  NUMERIC
@ATTRIBUTE hold_40  NUMERIC
@ATTRIBUTE seek_40  NUMERIC
@ATTRIBUTE hold_46  NUMERIC
@ATTRIBUTE seek_46  NUMERIC
@ATTRIBUTE hold_49  NUMERIC
@ATTRIBUTE seek_49  NUMERIC
@ATTRIBUTE hold_65  NUMERIC
@ATTRIBUTE seek_65  NUMERIC
@ATTRIBUTE hold_66  NUMERIC
@ATTRIBUTE seek_66  NUMERIC
@ATTRIBUTE hold_68  NUMERIC
@ATTRIBUTE seek_68  NUMERIC
@ATTRIBUTE hold_69  NUMERIC
@ATTRIBUTE seek_69  NUMERIC
@ATTRIBUTE hold_71  NUMERIC
@ATTRIBUTE seek_71  NUMERIC
@ATTRIBUTE hold_72  NUMERIC
@ATTRIBUTE seek_72  NUMERIC
@ATTRIBUTE hold_73  NUMERIC
@ATTRIBUTE seek_73  NUMERIC
@ATTRIBUTE hold_74  NUMERIC
@ATTRIBUTE seek_74  NUMERIC
@ATTRIBUTE hold_75  NUMERIC
@ATTRIBUTE seek_75  NUMERIC
@ATTRIBUTE hold_76  NUMERIC
@ATTRIBUTE seek_76  NUMERIC
@ATTRIBUTE hold_77  NUMERIC
@ATTRIBUTE seek_77  NUMERIC
@ATTRIBUTE hold_78  NUMERIC
@ATTRIBUTE seek_78  NUMERIC
@ATTRIBUTE hold_79  NUMERIC
@ATTRIBUTE seek_79  NUMERIC
@ATTRIBUTE hold_80  NUMERIC
@ATTRIBUTE seek_80  NUMERIC
@ATTRIBUTE hold_82  NUMERIC
@ATTRIBUTE seek_82  NUMERIC
@ATTRIBUTE hold_83  NUMERIC
@ATTRIBUTE seek_83  NUMERIC
@ATTRIBUTE hold_84  NUMERIC
@ATTRIBUTE seek_84  NUMERIC
@ATTRIBUTE hold_85  NUMERIC
@ATTRIBUTE seek_85  NUMERIC
@ATTRIBUTE hold_86  NUMERIC
@ATTRIBUTE seek_86  NUMERIC
@ATTRIBUTE hold_186  NUMERIC
@ATTRIBUTE seek_186  NUMERIC
@ATTRIBUTE hold_188  NUMERIC
@ATTRIBUTE seek_188  NUMERIC
@ATTRIBUTE hold_190  NUMERIC
@ATTRIBUTE seek_190  NUMERIC
@ATTRIBUTE hold_191  NUMERIC
@ATTRIBUTE seek_191  NUMERIC
@ATTRIBUTE hold_192  NUMERIC
@ATTRIBUTE seek_192  NUMERIC
@ATTRIBUTE hold_219  NUMERIC
@ATTRIBUTE seek_219  NUMERIC
@ATTRIBUTE hold_229  NUMERIC
@ATTRIBUTE seek_229  NUMERIC
@ATTRIBUTE 73_32  NUMERIC
@ATTRIBUTE 32_79  NUMERIC
@ATTRIBUTE 79_83  NUMERIC
@ATTRIBUTE 83_75  NUMERIC
@ATTRIBUTE 75_65  NUMERIC
@ATTRIBUTE 65_32  NUMERIC
@ATTRIBUTE 32_86  NUMERIC
@ATTRIBUTE 71_65  NUMERIC
@ATTRIBUTE 32_77  NUMERIC
@ATTRIBUTE 77_73  NUMERIC
@ATTRIBUTE 73_68  NUMERIC
@ATTRIBUTE 68_65  NUMERIC
@ATTRIBUTE 65_71  NUMERIC
@ATTRIBUTE 71_73  NUMERIC
@ATTRIBUTE 32_76  NUMERIC
@ATTRIBUTE 76_73  NUMERIC
@ATTRIBUTE 73_83  NUMERIC
@ATTRIBUTE 83_65  NUMERIC
@ATTRIBUTE 65_68  NUMERIC
@ATTRIBUTE 65_84  NUMERIC
@ATTRIBUTE 73_84  NUMERIC
@ATTRIBUTE 84_83  NUMERIC
@ATTRIBUTE 72_84  NUMERIC
@ATTRIBUTE 84_69  NUMERIC
@ATTRIBUTE 69_76  NUMERIC
@ATTRIBUTE 76_84  NUMERIC
@ATTRIBUTE 84_32  NUMERIC
@ATTRIBUTE 32_83  NUMERIC
@ATTRIBUTE 65_72  NUMERIC
@ATTRIBUTE 86_65  NUMERIC
@ATTRIBUTE 72_69  NUMERIC
@ATTRIBUTE 69_84  NUMERIC
@ATTRIBUTE 84_85  NUMERIC
@ATTRIBUTE 85_78  NUMERIC
@ATTRIBUTE 78_68  NUMERIC
@ATTRIBUTE 68_32  NUMERIC
@ATTRIBUTE 79_78  NUMERIC
@ATTRIBUTE 78_32  NUMERIC
@ATTRIBUTE 32_80  NUMERIC
@ATTRIBUTE 80_73  NUMERIC
@ATTRIBUTE 73_75  NUMERIC
@ATTRIBUTE 69_65  NUMERIC
@ATTRIBUTE 219_80  NUMERIC
@ATTRIBUTE 80_69  NUMERIC
@ATTRIBUTE 84_65  NUMERIC
@ATTRIBUTE 65_74  NUMERIC
@ATTRIBUTE 74_65  NUMERIC
@ATTRIBUTE 78_69  NUMERIC
@ATTRIBUTE 69_68  NUMERIC
@ATTRIBUTE 32_65  NUMERIC
@ATTRIBUTE 65_73  NUMERIC
@ATTRIBUTE 65_86  NUMERIC
@ATTRIBUTE 32_8  NUMERIC
@ATTRIBUTE 73_8  NUMERIC
@ATTRIBUTE 69_82  NUMERIC
@ATTRIBUTE 75_69  NUMERIC
@ATTRIBUTE 69_77  NUMERIC
@ATTRIBUTE 77_32  NUMERIC
@ATTRIBUTE 86_219  NUMERIC
@ATTRIBUTE 219_73  NUMERIC
@ATTRIBUTE 75_83  NUMERIC
@ATTRIBUTE 83_32  NUMERIC
@ATTRIBUTE 79_76  NUMERIC
@ATTRIBUTE 76_76  NUMERIC
@ATTRIBUTE 76_65  NUMERIC
@ATTRIBUTE 32_75  NUMERIC
@ATTRIBUTE 75_85  NUMERIC
@ATTRIBUTE 85_73  NUMERIC
@ATTRIBUTE 32_73  NUMERIC
@ATTRIBUTE 78_73  NUMERIC
@ATTRIBUTE 73_77  NUMERIC
@ATTRIBUTE 77_69  NUMERIC
@ATTRIBUTE 69_83  NUMERIC
@ATTRIBUTE 83_69  NUMERIC
@ATTRIBUTE 8_8  NUMERIC
@ATTRIBUTE 32_84  NUMERIC
@ATTRIBUTE 85_32  NUMERIC
@ATTRIBUTE 80_65  NUMERIC
@ATTRIBUTE 65_78  NUMERIC
@ATTRIBUTE 78_78  NUMERIC
@ATTRIBUTE 75_79  NUMERIC
@ATTRIBUTE 79_79  NUMERIC
@ATTRIBUTE 82_69  NUMERIC
@ATTRIBUTE 69_78  NUMERIC
@ATTRIBUTE 65_66  NUMERIC
@ATTRIBUTE 66_32  NUMERIC
@ATTRIBUTE 83_73  NUMERIC
@ATTRIBUTE 73_78  NUMERIC
@ATTRIBUTE 69_73  NUMERIC
@ATTRIBUTE 69_69  NUMERIC
@ATTRIBUTE 76_68  NUMERIC
@ATTRIBUTE 68_73  NUMERIC
@ATTRIBUTE 76_69  NUMERIC
@ATTRIBUTE 69_32  NUMERIC
@ATTRIBUTE 32_82  NUMERIC
@ATTRIBUTE 32_72  NUMERIC
@ATTRIBUTE 86_73  NUMERIC
@ATTRIBUTE 85_83  NUMERIC
@ATTRIBUTE 65_8  NUMERIC
@ATTRIBUTE 65_65  NUMERIC
@ATTRIBUTE 85_85  NUMERIC
@ATTRIBUTE 85_82  NUMERIC
@ATTRIBUTE 65_76  NUMERIC
@ATTRIBUTE 79_82  NUMERIC
@ATTRIBUTE 84_73  NUMERIC
@ATTRIBUTE 76_85  NUMERIC
@ATTRIBUTE 68_85  NUMERIC
@ATTRIBUTE 32_32  NUMERIC
@ATTRIBUTE 8_32  NUMERIC
@ATTRIBUTE 69_75  NUMERIC
@ATTRIBUTE 73_73  NUMERIC
@ATTRIBUTE 82_86  NUMERIC
@ATTRIBUTE 82_65  NUMERIC
@ATTRIBUTE 32_219  NUMERIC
@ATTRIBUTE 76_32  NUMERIC
@ATTRIBUTE 85_84  NUMERIC
@ATTRIBUTE 65_83  NUMERIC
@ATTRIBUTE 37_37  NUMERIC
@ATTRIBUTE 73_71  NUMERIC
@ATTRIBUTE 71_69  NUMERIC
@ATTRIBUTE 65_82  NUMERIC
@ATTRIBUTE 190_32  NUMERIC
@ATTRIBUTE 73_76  NUMERIC
@ATTRIBUTE 85_76  NUMERIC
@ATTRIBUTE 39_39  NUMERIC
@ATTRIBUTE 69_71  NUMERIC
@ATTRIBUTE 71_85  NUMERIC
@ATTRIBUTE 32_78  NUMERIC
@ATTRIBUTE 78_65  NUMERIC
@ATTRIBUTE 65_77  NUMERIC
@ATTRIBUTE 77_65  NUMERIC
@ATTRIBUTE 77_85  NUMERIC
@ATTRIBUTE 68_69  NUMERIC
@ATTRIBUTE 32_69  NUMERIC
@ATTRIBUTE 82_79  NUMERIC
@ATTRIBUTE 83_84  NUMERIC
@ATTRIBUTE 82_73  NUMERIC
@ATTRIBUTE 74_85  NUMERIC
@ATTRIBUTE 32_74  NUMERIC
@ATTRIBUTE 78_71  NUMERIC
@ATTRIBUTE 69_8  NUMERIC
@ATTRIBUTE 72_65  NUMERIC
@ATTRIBUTE 83_85  NUMERIC
@ATTRIBUTE 85_68  NUMERIC
@ATTRIBUTE 188_32  NUMERIC
@ATTRIBUTE 69_86  NUMERIC
@ATTRIBUTE 65_75  NUMERIC
@ATTRIBUTE 73_65  NUMERIC
@ATTRIBUTE 72_73  NUMERIC
@ATTRIBUTE 78_85  NUMERIC
@ATTRIBUTE 32_16  NUMERIC
@ATTRIBUTE 229_229  NUMERIC
@ATTRIBUTE 0_0  NUMERIC
@ATTRIBUTE 71_65_32  NUMERIC
@ATTRIBUTE 65_32_77  NUMERIC
@ATTRIBUTE 32_77_73  NUMERIC
@ATTRIBUTE 73_68_65  NUMERIC
@ATTRIBUTE 76_73_83  NUMERIC
@ATTRIBUTE 32_86_65  NUMERIC
@ATTRIBUTE 32_79_78  NUMERIC
@ATTRIBUTE 79_78_32  NUMERIC
@ATTRIBUTE 65_68_32  NUMERIC
@ATTRIBUTE 65_74_65  NUMERIC
@ATTRIBUTE 69_68_32  NUMERIC
@ATTRIBUTE 75_83_32  NUMERIC
@ATTRIBUTE 32_79_76  NUMERIC
@ATTRIBUTE 65_32_75  NUMERIC
@ATTRIBUTE 32_75_85  NUMERIC
@ATTRIBUTE 83_69_68  NUMERIC
@ATTRIBUTE 68_65_32  NUMERIC
@ATTRIBUTE 8_8_8  NUMERIC
@ATTRIBUTE 65_66_32  NUMERIC
@ATTRIBUTE 32_84_69  NUMERIC
@ATTRIBUTE 73_78_69  NUMERIC
@ATTRIBUTE 79_76_69  NUMERIC
@ATTRIBUTE 76_69_32  NUMERIC
@ATTRIBUTE 77_73_83  NUMERIC
@ATTRIBUTE 73_83_32  NUMERIC
@ATTRIBUTE 73_68_32  NUMERIC
@ATTRIBUTE 84_85_83  NUMERIC
@ATTRIBUTE 84_69_32  NUMERIC
@ATTRIBUTE 32_75_79  NUMERIC
@ATTRIBUTE 32_8_8  NUMERIC
@ATTRIBUTE 83_69_76  NUMERIC
@ATTRIBUTE 69_32_75  NUMERIC
@ATTRIBUTE 32_75_65  NUMERIC
@ATTRIBUTE 76_65_83  NUMERIC
@ATTRIBUTE 80_73_76  NUMERIC
@ATTRIBUTE 65_77_65  NUMERIC
@ATTRIBUTE 65_83_84  NUMERIC
@ATTRIBUTE 83_84_69  NUMERIC
@ATTRIBUTE 85_83_84  NUMERIC
@ATTRIBUTE 83_69_32  NUMERIC
@ATTRIBUTE 73_83_69  NUMERIC
@ATTRIBUTE 32_74_65  NUMERIC
@ATTRIBUTE 74_65_32  NUMERIC
@ATTRIBUTE 69_77_65  NUMERIC
@ATTRIBUTE 32_83_65  NUMERIC
@ATTRIBUTE 77_65_32  NUMERIC
@ATTRIBUTE 77_73_78  NUMERIC
@ATTRIBUTE 78_69_32  NUMERIC
@ATTRIBUTE 73_83_84  NUMERIC
@ATTRIBUTE 69_83_84  NUMERIC
@ATTRIBUTE 83_84_32  NUMERIC
@ATTRIBUTE 85_83_69  NUMERIC
@ATTRIBUTE 39_39_39  NUMERIC
@ATTRIBUTE 83_84_65  NUMERIC
@ATTRIBUTE 65_77_73  NUMERIC
@ATTRIBUTE 77_65_65  NUMERIC
@ATTRIBUTE 229_229_229  NUMERIC
@ATTRIBUTE 0_0_0  NUMERIC
@ATTRIBUTE 32_79_78_32  NUMERIC
@ATTRIBUTE 8_8_8_8  NUMERIC
@ATTRIBUTE 32_8_8_8  NUMERIC
@ATTRIBUTE 32_74_65_32  NUMERIC
@ATTRIBUTE 77_73_78_69  NUMERIC
@ATTRIBUTE 229_229_229_229  NUMERIC
@ATTRIBUTE 0_0_0_0  NUMERIC
@ATTRIBUTE class {-15, 16-19}

@DATA
,,8.081417420242071e+267,1.532982308035821e+245,3.7901396961078435e+75,1.6642581930926252e+66,4.925977388330815e+96,7.330355825174222e+80,,,,,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,9509067982679720,1.851616287796618e+24,6.815730905900342e+208,1.9297187096542757e+241,Infinity,Infinity,2.625790546216029e+72,2.346050352342035e+95,1.3024510412353358e+85,1.244717496566391e+106,Infinity,Infinity,3.142548473835301e+66,2.053641139333044e+66,Infinity,Infinity,Infinity,Infinity,1.4132515863178198e+147,1.4941454002580843e+168,3.5992903142313477e+124,3.536743386445916e+139,9.15128597987218e+237,1.0173238885861954e+221,1.863607098107112e+113,1.498766993286304e+129,2.847263515991133e+70,2.2580701163218491e+80,Infinity,Infinity,9.789121883114954e+233,1.417721916667554e+259,1.1399960677795434e+256,1.1254342022475946e+219,7.028881494975502e+150,4.487929357107386e+194,8.41009508061291e+29,4.298759365641013e+31,3.3743688361328114e+56,1.4853315712380053e+69,1.5254302041123943e+144,5.254607940577027e+158,4.120119273152674e+63,3.162240972929328e+68,2946276776.5,549727.3333333334,2.1511939978940663e+127,6.952544573438929e+121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,3.1212915144417536e+92,1.4177014237455696e+78,4.0875131520191866e+116,6.414061347027444e+92,,,,,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,77801465312834070000,1.5149587809245057e+30,5.276694894890588e+272,Infinity,Infinity,Infinity,1.914638939949188e+99,1.7106617152494003e+127,1.1058546576526435e+102,1.0494676931834277e+127,Infinity,Infinity,2.6038258783206776e+80,1.6912338794507422e+83,Infinity,Infinity,Infinity,Infinity,1.2164697198685033e+170,1.2949260135570062e+194,2.4540615778850098e+187,2.3852455396960827e+209,Infinity,7.449694617206e+303,1.4044575232111566e+156,1.1240752449647279e+170,2.2001581714476935e+92,1.7623961883487604e+105,Infinity,Infinity,Infinity,Infinity,Infinity,9.022075836199725e+275,5.608150128969816e+191,3.548595305619793e+243,6.54118506269893e+39,3.343479506609677e+41,2.3361015019381e+85,1.0283064723955422e+101,1.3535507444940966e+163,4.636418771097377e+180,3.693900037998948e+70,2.835112596419397e+75,19641845178197.332,329836429460.2,1.579783092203455e+173,5.098532687188547e+164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,2.868213824081611e+101,1.3199289117631165e+84,3.6247758140547505e+132,5.701387864024395e+104,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,77801465312834070000,1.5149587809245057e+30,4.846741977529132e+298,Infinity,Infinity,Infinity,1.7340126248596418e+108,1.5492785345654948e+142,1.0105223595791397e+112,9.557652205777645e+139,Infinity,Infinity,2.3367668138775315e+89,1.5972764417034786e+88,Infinity,Infinity,Infinity,Infinity,1.0920580439728607e+191,1.1561839406758984e+219,2.117229596606675e+219,2.0720314789279103e+241,Infinity,Infinity,1.2921009213542641e+168,1.0329340088865067e+186,1.7601265371581548e+116,1.4451648744459833e+128,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,5.118117593428764e+211,3.281496734229056e+262,5.887066556429037e+44,3.009131555948709e+46,2.1187897343159513e+95,9.326500563587475e+111,1.2320782417830877e+177,4.2036863524616216e+198,3.246154578847561e+79,2.4914625847321973e+85,19641845178197.332,329836429460.2,1.3480815720136148e+204,4.37017087473304e+189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,1.630417042684196e+76,2.5137061245556137e+102,2591,,,,,,9.745428219586745e+54,1.2943797449024536e+36,1.0410025205410271e+128,6.970733780241656e+168,,,,,,,,,,,2.5410028489453877e+141,1.1961512543912678e+132,4137,291407,3.196007072208529e+49,1.2020366722811461e+58,3.873583689292945e+94,1.0423698893422114e+102,262487.3333333333,177965287.33333334,7.676322076741863e+34,7.740187813887688e+34,2.5330169295836213e+65,6.518077763227911e+88,9.178915195395308e+21,5.057536595586737e+25,3.8665552838927873e+59,7.251772894811751e+71,6.569951990394108e+36,1.4363976659489842e+48,1246666101926.5,38215550366045570,3.404760830548239e+26,1.8611851017773192e+32,3.1512395973957865e+63,3.8731053065461557e+68,9.05639930232225e+23,3.585339275541234e+28,1694528029,206589657122,6.131840170839161e+64,7.41487214235553e+60,3.9064508511144275e+32,1.3798567377794532e+40,2.413752564137644e+50,1.0914870162249393e+58,92751971987980930,1.0465955591482132e+23,,,1475,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,2.526759797405229e+114,1.1258217188567757e+99,3.2018853024150293e+150,5.4013148185494264e+110,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,6.112972274579822e+25,1.190324756440683e+39,Infinity,Infinity,Infinity,Infinity,1.4823011147993712e+127,1.3243832634188906e+167,8.254971388111282e+138,7.756935123529683e+169,Infinity,Infinity,1.7869393282592886e+116,1.2234457851345793e+116,Infinity,Infinity,Infinity,Infinity,8.898250728667756e+229,9.429072914250047e+269,1.8457899047340242e+252,1.8153196142819742e+274,Infinity,Infinity,1.1012223761542023e+199,8.888036820651337e+214,1.4236317579955662e+145,1.1845613724967077e+156,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4.285903350594818e+253,Infinity,5.887066556429037e+44,3.009131555948709e+46,1.822159171511718e+110,8.184480086413499e+125,1.0797989085289983e+203,3.79851176427255e+221,2.9756416972769306e+86,2.3490932941760716e+90,19641845178197.332,329836429460.2,1.0755969989470331e+258,3.4762722867194643e+236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,2.210914822729575e+130,1.007314169503431e+111,2.9108048203772994e+167,4.886903883449482e+122,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,5.705440789607833e+27,1.1109697726779708e+42,Infinity,Infinity,Infinity,Infinity,1.3515098399641327e+140,1.2075259166466355e+184,7.147597177510988e+160,6.690356544044351e+197,Infinity,Infinity,1.627391173950424e+128,1.1274892529671614e+125,Infinity,Infinity,Infinity,Infinity,7.449698284466028e+270,Infinity,1.6360410519233397e+279,Infinity,Infinity,Infinity,1.0094538448080188e+216,8.131608155063989e+236,1.2411148659448528e+164,1.0177217425675941e+183,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,4.0551239394089434e+267,Infinity,5.3518786876627614e+48,2.735574141771554e+52,1.5983852381681737e+126,7.291627713350207e+141,9.24058681337316e+236,3.284129962860642e+256,2.746746182101782e+95,2.1636385604253292e+99,19641845178197.332,329836429460.2,1.042331112381661e+267,3.3990217914590316e+242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,2.040844451750377e+141,9.814856010546252e+113,2.7058185654211516e+179,4.367020491593154e+137,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,4.75453399133986e+32,9.25808143898309e+50,Infinity,Infinity,Infinity,Infinity,1.2589406728433016e+150,1.1248186620817975e+198,6.895329041834129e+166,6.448536427994556e+206,Infinity,Infinity,1.4699017055036086e+143,1.0268205696665221e+139,Infinity,Infinity,Infinity,Infinity,7.118600582934204e+283,Infinity,1.4893615093371092e+305,Infinity,Infinity,Infinity,9.888527459343858e+219,7.962199651833489e+242,1.2254045511860571e+166,1.0035867183652664e+185,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3.9049341638752794e+278,Infinity,5.3518786876627614e+48,2.735574141771554e+52,1.544202687721795e+129,7.161420075611811e+143,9.152581224674366e+238,3.284129962860642e+256,2.612758563462671e+99,2.055456632404063e+104,19641845178197.332,329836429460.2,1.0316950806226645e+270,3.3616699036408006e+245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.8297226119141314e+157,8.699531463893267e+128,2.2338734668011833e+215,3.80092524268293e+158,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,4.075314849719881e+37,7.935498376271219e+59,Infinity,Infinity,Infinity,Infinity,1.1633249255387471e+163,1.0393893966072305e+213,6.105239255790636e+187,5.693920463016469e+232,Infinity,Infinity,1.2657486908503296e+167,8.84645413866542e+161,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,8.730411630772054e+251,7.21104874128316e+268,1.1000790857238467e+184,9.263877400294766e+197,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3.6608757786330742e+295,Infinity,3.924711037619358e+65,2.0060877039658062e+72,1.544202687721795e+129,7.161420075611811e+143,7.627151020561973e+284,Infinity,2.32876306743412e+112,1.8685969385491478e+114,1473138388364801300,235597449614526300,9.538313009530294e+288,3.0900198104173013e+268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.711675991790639e+167,8.144242221517102e+137,2.0881860667924103e+231,3.6008765456996176e+166,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,3.4232644737646995e+45,6.943561079237317e+67,Infinity,Infinity,Infinity,Infinity,1.0686356874135002e+177,9.547879340926886e+231,5.426879338480565e+211,5.049325693618379e+262,Infinity,Infinity,1.1251099474225151e+187,7.986382208517394e+178,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7.943243368981131e+277,6.5330868938120935e+296,9.980098922030773e+202,8.402121363058043e+218,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3.6794165977681486e+69,1.8807072224679434e+77,1.4235618527435296e+140,6.683992070571024e+154,Infinity,Infinity,2.1004529627837158e+124,1.677923781554337e+129,9.820922589098676e+29,1.4992564975469856e+28,Infinity,2.8859618984086117e+286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.6079380528942367e+177,7.5054781257118395e+149,1.9805476097412553e+243,3.364753493522594e+178,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,3.4232644737646995e+45,6.943561079237317e+67,Infinity,Infinity,Infinity,Infinity,1.0563525185926554e+180,9.438133601376002e+232,5.141254110139483e+224,4.778826102888823e+278,Infinity,Infinity,1.1113890944051675e+189,7.876979712510306e+180,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7.752605528125584e+286,6.369759721466791e+303,9.58484747957411e+210,8.028693746922131e+229,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3.462980327311198e+73,1.7700773858521818e+81,1.4235618527435296e+140,6.683992070571024e+154,Infinity,Infinity,2.0600596365763367e+127,1.6443653059232501e+131,9.820922589098676e+29,1.4992564975469856e+28,Infinity,2.8859618984086117e+286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
