"num","userID","avgHoldTime","avgSeekTime","averageNgramTime","I","AL","S","KS","EI","D","AK","L","O","LE","MA","IN","SI","EL","E","JA","LA","label"
"4025",4145,66,550,1240,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,527,1177.3096097081,1299.6777054997,681,492,513,563,370,342,222,300,225,1000.98157021747,4
"4026",4146,67,3099,6365,1003.30041724618,341,1510.09306853583,215,2009.00812182741,526,1299.6777054997,1747.42926829268,927,287,245,419,760.600287562904,306,384,424,361,4
"4027",4147,72,461,1075,443,238,1510.09306853583,1521,2009.00812182741,414,1299.6777054997,1747.42926829268,1781.12063227953,1029,266,826.746677515595,272,647.909686315064,507,248,239,4
"4028",4148,89,530,1248,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4029",4149,62,709,1551,1003.30041724618,412,472,233,316,534,1299.6777054997,561,1781.12063227953,325,253,322,581,647.909686315064,404,1379.43897581792,636,4
"4030",4150,63,760,1657,1003.30041724618,315,1510.09306853583,643,423,486,1299.6777054997,644,1915,353,297,1033,271,221,366,865,867,4
"4031",4151,62,839,1805,475,322,725,326,347,675,417,484,883,369,234,334,293,335,536,351,848,4
"4032",4152,59,507,1143,1003.30041724618,285,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4033",4153,76,562,1319,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,468,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4034",4154,87,2747,6116,1003.30041724618,343,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4035",4155,79,803,1779,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4036",4156,61,417,969,888,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,254,416,264,647.909686315064,484,386,679,4
"4037",4157,60,440,1008,344,211,479,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,507,870,307,885,376,282,296,590,247,564,4
"4038",4158,65,298,734,1003.30041724618,259,1510.09306853583,244,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,374,871.495630898287,274,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4039",4159,66,1441,3197,1003.30041724618,717.161561763716,1510.09306853583,360,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,359,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4040",4160,61,614,1438,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4041",4161,61,956,2070,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4042",4162,58,200,531,375,717.161561763716,1510.09306853583,639.598602096855,515,375,1299.6777054997,1747.42926829268,578,675.615716180371,1218,826.746677515595,234,647.909686315064,546,1047,1000.98157021747,4
"4043",4163,55,199,540,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,625,1379.43897581792,1000.98157021747,4
"4044",4164,77,1034,2231,469,750,250,639.598602096855,265,297,1299.6777054997,407,1781.12063227953,675.615716180371,438,500,328,391,328,407,641,4
"4045",4165,53,340,819,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,375,871.495630898287,826.746677515595,760.600287562904,297,516,1379.43897581792,828,4
"4046",4166,59,615,1382,906,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,297,871.495630898287,500,469,984,1219,328,1391,4
"4047",4167,57,303,737,1003.30041724618,717.161561763716,1510.09306853583,515,485,437,1299.6777054997,1747.42926829268,1781.12063227953,344,265,826.746677515595,312,703,965.053728345468,1379.43897581792,1000.98157021747,4
"4048",4168,61,484,1139,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,281,500,1299.6777054997,1747.42926829268,1781.12063227953,344,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1251,4
"4049",4169,63,479,1099,500,717.161561763716,1510.09306853583,639.598602096855,390,359,1299.6777054997,1747.42926829268,563,675.615716180371,871.495630898287,826.746677515595,219,687,965.053728345468,2047,1000.98157021747,4
"4050",4170,59,614,1364,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,766,1177.3096097081,1299.6777054997,1747.42926829268,500,675.615716180371,871.495630898287,826.746677515595,760.600287562904,578,437,360,1000.98157021747,4
"4051",4171,71,247,684,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,750,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,329,1000.98157021747,4
"4052",4172,61,223,582,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,453,871.495630898287,826.746677515595,760.600287562904,281,469,1379.43897581792,1015,4
"4053",4173,67,400,927,437,375,1510.09306853583,639.598602096855,544,478,1299.6777054997,1747.42926829268,672,675.615716180371,871.495630898287,826.746677515595,265,647.909686315064,797,391,1000.98157021747,4
"4054",4174,64,433,1015,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,281,1062,1000.98157021747,4
"4055",4175,78,859,1919,407,436,328,438,2009.00812182741,359,438,1747.42926829268,375,415,871.495630898287,826.746677515595,760.600287562904,967,275,548,343,4
"4056",4176,65,295,751,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,406,871.495630898287,826.746677515595,760.600287562904,307,469,1379.43897581792,406,4
"4057",4177,65,318,774,494,717.161561763716,1510.09306853583,639.598602096855,687,485,1299.6777054997,1747.42926829268,391,675.615716180371,360,437,237,250,609,988,1000.98157021747,4
"4058",4178,58,438,1020,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,532,1468,1299.6777054997,1747.42926829268,1781.12063227953,375,871.495630898287,826.746677515595,760.600287562904,265,453,1379.43897581792,687,4
"4059",4179,65,382,908,4766,717.161561763716,1510.09306853583,639.598602096855,234,406,1299.6777054997,1747.42926829268,672,675.615716180371,609,531,235,647.909686315064,515,422,1000.98157021747,4
"4060",4180,55,610,1375,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1140,1299.6777054997,1747.42926829268,1781.12063227953,344,871.495630898287,826.746677515595,760.600287562904,281,563,1379.43897581792,749,4
"4061",4181,54,243,625,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,531,1379.43897581792,1000.98157021747,4
"4062",4182,64,488,1111,1421,1125,1510.09306853583,639.598602096855,547,610,375,1747.42926829268,328,375,266,375,485,563,734,406,265,4
"4063",4183,65,744,1635,500,717.161561763716,1510.09306853583,639.598602096855,625,437,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,1843,219,647.909686315064,469,1379.43897581792,1000.98157021747,4
"4064",4184,58,284,704,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,390,760.600287562904,647.909686315064,484,1379.43897581792,1000.98157021747,4
"4065",4185,65,1065,2293,1003.30041724618,343,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,265,687,647.909686315064,250,34438,375,4
"4066",4186,74,439,1035,500,717.161561763716,281,515,2009.00812182741,343,484,1747.42926829268,1781.12063227953,675.615716180371,359,360,250,453,579,391,687,4
"4067",4187,79,1666,3302,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,375,4
"4068",4188,63,884,1582,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,859,760.600287562904,647.909686315064,750,469,1000.98157021747,4
"4069",4189,60,326,774,1003.30041724618,281,1510.09306853583,391,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,437,375,647.909686315064,219,1379.43897581792,1000.98157021747,4
"4070",4190,74,397,1012,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,266,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,688,4
"4071",4191,76,1483,3519,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4072",4192,60,720,1616,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1757,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,797,1000.98157021747,4
"4073",4193,53,154,442,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,578,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,360,1000.98157021747,4
"4074",4194,56,1126,2621,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,547,1379.43897581792,1000.98157021747,4
"4075",4195,62,344,860,1003.30041724618,717.161561763716,547,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,344,593,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4076",4196,54,608,1401,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,563,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,375,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4077",4197,71,660,1471,423,717.161561763716,1510.09306853583,1798,422,1177.3096097081,1299.6777054997,421,1625,453,515,484,437,297,422,343,688,4
"4078",4198,58,459,1048,1003.30041724618,296,1510.09306853583,639.598602096855,578,500,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,344,219,647.909686315064,687,375,1000.98157021747,4
"4079",4199,64,498,1144,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,875,1379.43897581792,359,4
"4080",4200,60,185,515,609,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,343,1000.98157021747,4
"4081",4201,59,426,983,391,717.161561763716,1510.09306853583,639.598602096855,250,516,1299.6777054997,1747.42926829268,1781.12063227953,2047,871.495630898287,344,781,647.909686315064,594,421,1000.98157021747,4
"4082",4202,48,385,819,1003.30041724618,312,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,547,1379.43897581792,1000.98157021747,4
"4083",4203,50,258,659,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,781,1379.43897581792,1000.98157021747,4
"4084",4204,57,185,497,688,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,281,826.746677515595,359,647.909686315064,406,359,1000.98157021747,4
"4085",4205,55,560,1254,547,344,1510.09306853583,639.598602096855,454,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,234,313,500,594,1000.98157021747,4
"4086",4206,56,306,740,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,672,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,250,826.746677515595,375,647.909686315064,609,453,1000.98157021747,4
"4087",4207,54,504,1168,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,437,828,1299.6777054997,1747.42926829268,1781.12063227953,343,871.495630898287,826.746677515595,760.600287562904,375,438,1379.43897581792,562,4
"4088",4208,60,670,1463,403,396,235,374,219,266,263,1747.42926829268,447,394,293,826.746677515595,322,288,314,24182,1000.98157021747,4
"4089",4209,73,580,1357,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,1016,328,1379.43897581792,1000.98157021747,4
"4090",4210,53,179,483,672,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,375,219,647.909686315064,965.053728345468,422,1000.98157021747,4
"4091",4211,63,220,639,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4092",4212,53,277,602,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,297,187,1379.43897581792,391,4
"4093",4213,61,738,1639,1003.30041724618,328,1510.09306853583,639.598602096855,250,953,1299.6777054997,1747.42926829268,1093,297,871.495630898287,391,760.600287562904,647.909686315064,375,1379.43897581792,375,4
"4094",4214,54,1115,2409,1003.30041724618,312,1510.09306853583,639.598602096855,485,1671,1299.6777054997,1747.42926829268,1781.12063227953,328,871.495630898287,826.746677515595,760.600287562904,375,2344,1379.43897581792,1000.98157021747,4
"4095",4215,69,383,947,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4096",4216,60,2965,6493,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,344,656,647.909686315064,688,1379.43897581792,1000.98157021747,4
"4097",4217,56,354,834,1003.30041724618,328,1510.09306853583,639.598602096855,2009.00812182741,563,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,328,375,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4098",4218,62,292,772,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,672,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4099",4219,65,1740,3681,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,344,454,647.909686315064,454,390,1000.98157021747,4
"4100",4220,67,870,1912,1003.30041724618,437,235,639.598602096855,563,531,1299.6777054997,1747.42926829268,690,675.615716180371,871.495630898287,438,760.600287562904,375,968,469,1000.98157021747,4
"4101",4221,67,1413,3315,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,937,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4102",4222,60,798,1718,642,240,511,498,371,470,351,1059,481,311,549,579,370,310,539,706,418,4
"4103",4223,67,581,1299,545,509,468,639.598602096855,2009.00812182741,415,1299.6777054997,662,808,362,722,479,357,339,482,331,1000.98157021747,4
"4104",4224,62,407,953,1003.30041724618,214,1510.09306853583,639.598602096855,2009.00812182741,341,1299.6777054997,584,1050,521,388,331,855,269,408,1379.43897581792,1000.98157021747,4
"4105",4225,73,861,1929,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,578,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,296,391,1062,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4106",4226,58,1044,2272,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,390,1747.42926829268,1781.12063227953,375,871.495630898287,406,760.600287562904,647.909686315064,579,1379.43897581792,1000.98157021747,4
"4107",4227,62,227,615,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,359,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,407,965.053728345468,1379.43897581792,1000.98157021747,4
"4108",4228,62,927,2001,375,717.161561763716,1510.09306853583,656,2009.00812182741,578,1299.6777054997,1747.42926829268,484,675.615716180371,548,826.746677515595,360,647.909686315064,1516,735,1000.98157021747,4
"4109",4229,64,426,996,1003.30041724618,717.161561763716,1510.09306853583,672,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,359,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4110",4230,58,334,799,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,360,647.909686315064,281,579,1000.98157021747,4
"4111",4231,71,508,1171,1003.30041724618,375,500,375,2009.00812182741,468,1299.6777054997,1747.42926829268,469,1047,406,406,438,647.909686315064,965.053728345468,1125,1000.98157021747,4
"4112",4232,56,165,475,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,359,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4113",4233,58,368,858,1003.30041724618,437,1510.09306853583,639.598602096855,2009.00812182741,594,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,344,760.600287562904,359,546,1379.43897581792,1000.98157021747,4
"4114",4234,63,1696,3705,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4115",4235,70,887,1933,1003.30041724618,717.161561763716,750,639.598602096855,2009.00812182741,469,1299.6777054997,532,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,359,375,965.053728345468,1379.43897581792,1000.98157021747,4
"4116",4236,59,322,769,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,454,484,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,359,750,422,360,328,1000.98157021747,4
"4117",4237,57,274,675,1003.30041724618,717.161561763716,1510.09306853583,281,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,359,760.600287562904,647.909686315064,594,375,1000.98157021747,4
"4118",4238,54,356,824,1003.30041724618,717.161561763716,782,639.598602096855,2500,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,4624,871.495630898287,826.746677515595,344,647.909686315064,562,1379.43897581792,1000.98157021747,4
"4119",4239,60,386,909,578,717.161561763716,1510.09306853583,639.598602096855,234,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,797,871.495630898287,826.746677515595,374,647.909686315064,531,375,1000.98157021747,4
"4120",4240,61,148,436,1003.30041724618,717.161561763716,1510.09306853583,250,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,344,1000.98157021747,4
"4121",4241,63,219,586,1003.30041724618,717.161561763716,1510.09306853583,328,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4122",4242,73,553,1267,1003.30041724618,717.161561763716,515,639.598602096855,2009.00812182741,328,750,1747.42926829268,907,675.615716180371,312,469,312,406,359,563,3800,4
"4123",4243,63,321,772,1003.30041724618,717.161561763716,1510.09306853583,296,2009.00812182741,656,1299.6777054997,1747.42926829268,765,675.615716180371,344,438,250,333,607,1379.43897581792,1000.98157021747,4
"4124",4244,61,381,903,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4125",4245,64,337,808,672,717.161561763716,1510.09306853583,1359,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,2469,675.615716180371,871.495630898287,826.746677515595,234,647.909686315064,965.053728345468,344,453,4
"4126",4246,65,301,766,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,843,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,344,1000.98157021747,4
"4127",4247,59,326,783,1003.30041724618,717.161561763716,1109,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,516,1379.43897581792,656,4
"4128",4248,56,216,562,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,328,1379.43897581792,781,4
"4129",4249,63,262,678,672,717.161561763716,1510.09306853583,639.598602096855,422,1297,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,453,647.909686315064,965.053728345468,406,1000.98157021747,4
"4130",4250,61,190,515,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,344,469,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,1359,516,1379.43897581792,843,4
"4131",4251,66,844,1825,397,306,748,639.598602096855,315,457,1299.6777054997,1747.42926829268,467,392,261,402,282,647.909686315064,415,341,808,4
"4132",4252,70,854,1880,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,427,421,760.600287562904,647.909686315064,2235,427,1864,4
"4133",4253,75,686,1528,1328,1250,296,968,1000,828,468,922,1000,1203,360,1016,297,782,500,750,453,4
"4134",4254,64,203,553,594,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,390,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4135",4255,58,5362,10516,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,578,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4136",4256,63,373,887,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,610,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,328,469,766,647.909686315064,578,1379.43897581792,610,4
"4137",4257,63,611,1364,1003.30041724618,344,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,531,266,647.909686315064,1500,390,296,4
"4138",4258,63,586,1341,1003.30041724618,717.161561763716,1510.09306853583,500,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,672,4
"4139",4259,57,571,1291,14750,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,375,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,4
"4140",4260,62,454,1055,375,312,1510.09306853583,639.598602096855,422,468,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,594,1379.43897581792,1000.98157021747,4
"4141",4261,62,461,1058,344,717.161561763716,1510.09306853583,639.598602096855,219,484,1299.6777054997,1747.42926829268,562,675.615716180371,871.495630898287,687,297,647.909686315064,594,6391,1000.98157021747,4
"4142",4262,61,666,1466,718,390,453,639.598602096855,2009.00812182741,562,531,390,485,547,871.495630898287,826.746677515595,500,406,515,407,1000.98157021747,4
"4143",4263,55,532,1244,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,421,1379.43897581792,1000.98157021747,4
"4144",4264,69,397,952,469,234,266,639.598602096855,2009.00812182741,297,1299.6777054997,1747.42926829268,750,675.615716180371,1485,391,547,647.909686315064,328,1906,1000.98157021747,4
