num,userID,avgHoldTime,avgSeekTime,averageNgramTime,I,AL,S,KS,EI,D,AK,L,O,LE,MA,IN,SI,EL,E,JA,LA,label
190,197,101,2938,6100,952,531,905,764,1653,468,1299.677705,10421,10312,998,983,920,561,546,2730,718,1919,0
191,198,107,686,1593,1045,1154,593,639.5986021,640,1825,1299.677705,1716,1123,675.6157162,12948,1030,546,1389,468,670,1000.98157,0
192,199,102,1950,4120,437,530,499,1887,515,468,1372,702,2185,1061,546,530,797,624,2076,764,905,0
193,200,79,624,1411,1248,468,343,390,1061,437,1299.677705,1139,421,343,702,826.7466775,421,452,390,452,421,0
194,201,84,905,2065,250,717.1615618,2310,639.5986021,6674,1177.30961,1299.677705,1747.429268,1159,327,871.4956309,826.7466775,760.6002876,826,281,620,1000.98157,0
195,202,105,683,1582,437,858,437,858,796,686,1299.677705,640,686,343,795,484,483,1279,358,577,546,0
196,203,89,693,1567,4867,421,468,748,577,390,2186,1747.429268,749,921,734,515,437,858,749,780,1000.98157,0
197,204,92,548,1285,750,1155,842,952,718,514,655,1217,796,702,468,608,359,468,624,546,702,0
198,206,112,2156,4553,468,1061,515,639.5986021,421,796,437,640,1513,608,640,390,749,515,8627,593,593,0
199,207,74,763,1675,375,514,296,312,405,281,281,702,453,546,312,687,577,374,297,530,390,0
200,208,95,589,1371,375,609,2137,811,1014,921,967,671,3931,436,1981,500,827,1996,452,671,686,0
201,209,90,729,1645,390,499,671,889,827,515,1299.677705,640,1279,1046,1716,1014,561,546,717,639,31233,0
202,210,83,1464,3106,2200,780,1264,687,452,2231,593,1747.429268,1217,874,531,406,2886,609,1061,421,1000.98157,0
203,212,72,2515,5293,408,717.1615618,1510.093069,639.5986021,576,1177.30961,1299.677705,1747.429268,1781.120632,495,871.4956309,826.7466775,760.6002876,647.9096863,320,439,1000.98157,0
204,213,85,4883,9981,374,453,2200,359,1045,452,1299.677705,1747.429268,1544,1185,6443,1029,952,1154,531,562,1000.98157,0
205,214,74,573,1301,343,156,343,515,406,562,281,499,421,436,343,531,484,484,390,405,5772,0
206,215,106,695,1609,546,608,1950,609,531,546,436,718,717,675.6157162,531,515,717,1669,514,608,577,0
207,216,76,1051,2264,874,5117,437,671,1138,624,1299.677705,1747.429268,561,1809,655,5335,437,374,343,499,437,0
208,217,88,1237,2662,811,546,406,702,421,499,1299.677705,608,920,639,515,952,499,647.9096863,422,889,1000.98157,0
209,218,88,1237,2662,811,546,406,702,421,499,1299.677705,608,920,639,515,952,499,647.9096863,422,889,1000.98157,0
210,219,88,1237,2662,811,546,406,702,421,499,1299.677705,608,920,639,515,952,499,647.9096863,422,889,1000.98157,0
211,220,87,1053,2291,437,578,343,452,2009.008122,718,686,968,546,1014,484,1435,624,390,499,608,255024,0
212,221,87,1053,2291,437,578,343,452,2009.008122,718,686,968,546,1014,484,1435,624,390,499,608,255024,0
213,222,81,969,2109,6817,639,1841,1326,702,1388,1467,530,998,499,1404,858,390,639,359,826,422,0
214,223,89,861,1982,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,5488,760.6002876,647.9096863,965.0537283,222,1000.98157,0
215,224,82,2550,5376,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,467,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,561,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
216,227,91,862,1913,421,655,406,748,765,530,1299.677705,858,717,827,827,530,436,1217,655,890,499,0
217,229,123,808,1873,1295,1826,764,593,921,2278,1299.677705,873,2512,675.6157162,904,920,760.6002876,1029,1748,780,1060,0
218,230,101,1030,2272,312,733,468,639.5986021,375,1357,546,1747.429268,421,375,656,780,671,1045,406,764,733,0
219,231,101,1030,2272,312,733,468,639.5986021,375,1357,546,1747.429268,421,375,656,780,671,1045,406,764,733,0
220,232,106,978,2178,546,1670,421,530,609,687,718,1732,12168,1186,453,765,1232,2028,1108,671,1000.98157,0
221,233,105,772,1760,484,921,1935,734,515,1170,561,1279,967,390,1497,468,577,904,530,920,1000.98157,0
222,234,95,973,2145,890,718,499,1201,593,562,1299.677705,530,2340,546,391,577,874,406,468,484,1170,0
223,235,104,6087,12613,1003.300417,320,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,440,871.4956309,826.7466775,550,647.9096863,965.0537283,472,368,0
224,236,95,973,2145,890,718,499,1201,593,562,1299.677705,530,2340,546,391,577,874,406,468,484,1170,0
225,237,92,708,1608,3790,560,1090,610,593,530,432,971,1388,772,690,1077,782,943,4451,420,701,0
226,241,101,4271,8775,483,1139,1248,733,6677,608,1299.677705,484,1529,983,577,499,1061,374,437,655,1000.98157,0
227,242,97,989,2182,780,873,374,998,531,624,1299.677705,499,437,675.6157162,436,546,1233,468,593,452,718,0
228,243,88,616,1414,468,1014,1202,530,780,1014,530,1747.429268,858,624,999,624,624,515,421,687,687,0
229,244,85,542,1261,702,1139,733,639.5986021,2009.008122,1092,1299.677705,14899,842,842,530,499,514,826,671,717,1903,0
230,246,110,1365,3340,1003.300417,717.1615618,1510.093069,639.5986021,13127,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
231,247,105,998,2216,1435,764,2122,1076,531,515,1299.677705,717,811,1295,871.4956309,2747,686,655,1435,843,1000.98157,0
232,248,102,5041,10342,405,967,468,639.5986021,921,1591,515,952,1076,531,515,437,437,647.9096863,514,530,1030,0
233,249,102,743,1695,2996,765,640,686,655,2917,515,1747.429268,874,764,687,577,1685,562,1185,639,904,0
234,250,101,772,1754,421,702,842,765,874,655,1358,2683,1170,514,624,437,500,647.9096863,983,998,904,0
235,251,92,1148,2494,639,780,484,890,2009.008122,328,344,842,577,468,499,577,1248,874,656,530,437,0
236,252,92,1148,2494,639,780,484,890,2009.008122,328,344,842,577,468,499,577,1248,874,656,530,437,0
237,253,92,1148,2494,639,780,484,890,2009.008122,328,344,842,577,468,499,577,1248,874,656,530,437,0
238,254,81,633,1435,328,577,328,655,1014,546,670,1747.429268,889,359,452,826.7466775,733,765,390,468,562,0
239,255,89,1143,2476,499,484,359,2746,515,437,374,1747.429268,1781.120632,452,515,2278,421,546,421,889,6880,0
240,256,75,766,1691,578,717.1615618,281,562,670,515,468,437,858,592,390,421,1545,421,343,2075,1000.98157,0
241,257,94,640,1518,361,717.1615618,1510.093069,639.5986021,344,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,1735,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
242,258,76,2997,6180,1982,546,842,593,733,1622,1154,1747.429268,905,936,842,422,1060,562,1466,359,1000.98157,0
243,259,76,2997,6180,1982,546,842,593,733,1622,1154,1747.429268,905,936,842,422,1060,562,1466,359,1000.98157,0
244,260,96,6440,13142,484,421,671,640,843,1138,967,1513,904,296,983,1294,1326,406,1060,1185,343,0
245,261,87,703,1587,452,640,296,468,2558,999,515,562,904,675.6157162,608,890,1014,437,827,390,577,0
246,262,104,899,2014,483,717.1615618,1623,515,562,671,1299.677705,1747.429268,874,702,1170,640,640,647.9096863,780,921,749,0
247,263,85,1300,2782,2949,452,390,593,2009.008122,1607,515,577,843,515,468,515,952,748,359,1379.438976,1000.98157,0
248,264,78,675,1514,499,468,328,437,795,702,671,531,1154,499,437,577,952,647.9096863,405,936,578,0
249,265,96,574,1347,359,608,421,624,374,1513,1299.677705,718,733,437,421,826.7466775,486,483,374,468,1560,0
250,266,100,830,1870,940,500,1411,1040,520,1191,410,1747.429268,1510,440,490,520,790,390,1260,560,1210,0
251,267,79,1554,3284,359,436,1825,515,780,795,577,1747.429268,1781.120632,297,468,530,312,484,312,671,873,0
252,268,99,891,2070,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
253,269,86,9018,18322,450,620,1191,1025,531,1560,370,760,1410,340,792,470,760.6002876,450,380,671,1000.98157,0
254,270,84,2341,4874,609,920,374,1061,2009.008122,484,1299.677705,1077,359,675.6157162,871.4956309,826.7466775,1030,2012,484,905,1000.98157,0
255,271,86,1275,2739,359,452,749,2356,951,452,531,1747.429268,686,343,1154,437,1186,515,343,592,1000.98157,0
256,273,87,2811,5832,811,765,1763,639.5986021,671,593,1299.677705,1747.429268,936,406,437,592,760.6002876,764,390,593,858,0
257,274,94,686,1570,343,686,1824,780,468,951,577,750,780,811,546,968,760.6002876,1436,3681,436,733,0
258,275,85,2143,4485,904,718,921,639.5986021,1014,1216,1299.677705,936,1781.120632,936,1732,1092,749,561,749,1140,1201,0
259,276,78,662,1491,421,920,375,655,2009.008122,624,2465,5601,920,530,827,546,4836,733,515,764,405,0
260,277,95,611,1422,562,1264,608,873,390,1177.30961,500,639,686,422,702,515,760.6002876,1030,390,593,1170,0
261,278,101,785,1783,592,686,982,639.5986021,531,1263,1299.677705,1014,1781.120632,702,871.4956309,1061,609,1092,6661,717,1170,0
262,279,62,402,993,1003.300417,717.1615618,1510.093069,639.5986021,307,1177.30961,1299.677705,1747.429268,1781.120632,256,871.4956309,416,760.6002876,448,240,1379.438976,1000.98157,0
263,280,107,736,1697,483,624,686,687,2009.008122,1763,655,936,609,390,671,609,760.6002876,889,577,717,1000.98157,0
264,281,113,1497,3241,546,1077,608,874,2009.008122,531,1299.677705,952,1201,358,515,593,1372,422,795,1379.438976,874,0
265,282,110,1077,2390,530,780,812,592,2009.008122,764,1299.677705,890,2901,765,578,1731,760.6002876,437,515,360,1045,0
266,283,90,1711,3624,1591,718,531,639.5986021,951,312,640,1747.429268,796,499,390,499,760.6002876,327,375,2371,358,0
267,284,109,807,1841,562,811,546,639.5986021,952,1177.30961,1299.677705,1279,764,1513,562,983,812,624,780,827,1000.98157,0
268,285,87,832,1851,344,390,359,561,546,1177.30961,327,546,390,312,671,687,500,406,312,1379.438976,530,0
269,286,90,2302,4821,2356,717.1615618,374,1077,390,1217,2886,687,842,593,453,826.7466775,624,795,1092,936,37783,0
270,287,94,766,1733,1248,390,4056,639.5986021,546,1177.30961,1299.677705,811,1781.120632,312,733,702,1450,452,593,764,1000.98157,0
271,288,90,766,1725,328,562,436,702,374,1217,890,562,1919,358,967,500,436,647.9096863,811,1982,593,0
272,289,101,1190,2600,562,717.1615618,2153,749,593,2574,452,1747.429268,2606,4977,499,826.7466775,640,647.9096863,452,983,1000.98157,0
273,290,84,1156,2683,1003.300417,717.1615618,272,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,440,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
274,291,121,964,2185,718,780,406,577,2009.008122,1701,670,608,826,593,889,640,437,647.9096863,749,546,1000.98157,0
275,292,95,883,1962,795,593,889,639,515,1482,688,546,2558,675.6157162,871.4956309,812,952,647.9096863,858,500,733,0
276,293,95,883,1962,795,593,889,639,515,1482,688,546,2558,675.6157162,871.4956309,812,952,647.9096863,858,500,733,0
277,295,92,1105,2410,749,717.1615618,531,733,624,562,406,1747.429268,1781.120632,2683,468,719,468,647.9096863,641,717,3400,0
278,296,92,1105,2410,749,717.1615618,531,733,624,562,406,1747.429268,1781.120632,2683,468,719,468,647.9096863,641,717,3400,0
279,297,91,6001,12285,780,1513,608,687,2009.008122,484,687,1747.429268,2746,675.6157162,499,499,760.6002876,647.9096863,671,546,1000.98157,0
280,299,81,2105,4414,452,873,344,639.5986021,1123,546,1299.677705,531,390,967,871.4956309,686,760.6002876,561,437,2386,1000.98157,0
281,300,92,964,2134,1003.300417,717.1615618,577,639.5986021,2009.008122,3806,874,1747.429268,905,500,531,858,780,647.9096863,390,796,827,0
282,301,75,2006,4632,624,717.1615618,1510.093069,639.5986021,22976,1177.30961,1299.677705,1747.429268,496,536,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,11136,1000.98157,0
283,302,108,1028,2303,780,2200,890,639.5986021,2009.008122,671,1299.677705,1747.429268,936,675.6157162,514,2699,546,647.9096863,965.0537283,1379.438976,2169,0
284,303,91,832,1871,593,561,670,639.5986021,1310,1177.30961,1299.677705,422,1076,675.6157162,871.4956309,826.7466775,760.6002876,624,577,624,1529,0
285,304,105,1168,2588,546,717.1615618,2402,639.5986021,437,7223,1299.677705,1529,1061,499,871.4956309,530,760.6002876,624,406,1379.438976,1000.98157,0
286,305,103,936,2108,1201,717.1615618,1510.093069,639.5986021,1076,499,390,1747.429268,920,422,1265,483,760.6002876,499,965.0537283,2137,437,0
287,306,82,993,2200,687,717.1615618,1510.093069,827,2009.008122,468,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,515,647.9096863,965.0537283,1092,1000.98157,0
288,308,90,1246,4287,1003.300417,717.1615618,1510.093069,639.5986021,566,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,6120,1000.98157,0
289,309,67,3364,7754,1003.300417,717.1615618,1510.093069,639.5986021,3496,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
290,310,81,956,2121,1003.300417,717.1615618,1510.093069,634,787,420,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,767,647.9096863,965.0537283,468,1000.98157,0
291,311,67,3364,7754,1003.300417,717.1615618,1510.093069,639.5986021,3496,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
292,312,87,914,2067,831,717.1615618,1510.093069,639.5986021,13000,1177.30961,1576,1747.429268,1781.120632,1968,1296,1273,760.6002876,647.9096863,965.0537283,3400,1000.98157,0
293,313,56,3548,8507,497,717.1615618,1510.093069,639.5986021,44024,1177.30961,1299.677705,1747.429268,480,608,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
294,314,86,1314,2928,1003.300417,717.1615618,1510.093069,639.5986021,27688,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,431,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
295,315,93,1740,3766,480,717.1615618,1510.093069,639.5986021,9856,1177.30961,1299.677705,360,592,521,448,826.7466775,760.6002876,832,801,1379.438976,1000.98157,0
296,316,69,1320,3100,808,717.1615618,1510.093069,639.5986021,1992,1177.30961,1299.677705,1747.429268,617,632,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,7767,1000.98157,0
297,317,96,3370,8276,752,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,5584,1000.98157,0
298,319,73,1913,4428,367,717.1615618,1510.093069,639.5986021,13551,1177.30961,1299.677705,1747.429268,425,312,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
299,320,71,6839,14681,88528,717.1615618,1510.093069,639.5986021,176786,569,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,616,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
300,321,141,927,2296,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
301,322,100,1860,4323,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,839,760.6002876,647.9096863,965.0537283,29024,1000.98157,0
302,323,75,1620,3665,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,8304,1000.98157,0
303,324,106,1557,3519,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,9079,1000.98157,0
304,325,90,5938,13837,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,615,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,66921,1000.98157,0
305,326,110,957,2198,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,624,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,3783,1000.98157,0
306,327,5,799,1750,544,717.1615618,1510.093069,639.5986021,4534,1177.30961,1299.677705,1747.429268,624,390,871.4956309,445,760.6002876,502,348,1379.438976,1000.98157,0
307,328,95,3865,9342,1096,717.1615618,1510.093069,639.5986021,32648,1177.30961,1299.677705,1747.429268,671,680,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
308,329,82,983,2293,1096,717.1615618,1510.093069,544,2009.008122,1177.30961,1299.677705,1747.429268,625,768,871.4956309,826.7466775,760.6002876,647.9096863,824,21000,1000.98157,0
309,330,25,926,1974,1349,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,453,760.6002876,647.9096863,965.0537283,6422,1000.98157,0
310,331,28,1468,3005,1003.300417,1050,707,639.5986021,12740,813,2032,1747.429268,1104,1354,1061,1130,1100,908,965.0537283,5961,1000.98157,0
311,332,66,816,1776,417,318,385,316,7117,368,750,490,935,265,381,703,760.6002876,432,251,396,701,0
312,333,71,879,1925,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
313,334,61,326,810,1003.300417,717.1615618,1510.093069,639.5986021,4576,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,440,760.6002876,647.9096863,392,1379.438976,1000.98157,0
314,335,38,2063,4776,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
315,336,6,987,2113,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
316,337,5,1031,2166,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
317,338,83,797,1787,207,290,1510.093069,639.5986021,2009.008122,518,639,390,357,675.6157162,395,826.7466775,244,338,965.0537283,1379.438976,337,0
318,339,8,3482,11517,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
319,340,26,57,253,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
320,341,14,509,1061,437,717.1615618,1510.093069,639.5986021,8232,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,324,760.6002876,310,965.0537283,1379.438976,1000.98157,0
321,342,15,1298,2959,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,731,1379.438976,1000.98157,0
322,343,86,3360,7002,1020,717.1615618,535,669,27634,2195,20170,1747.429268,1086,675.6157162,500,6170,653,647.9096863,965.0537283,653,2390,0
323,344,6,2023,4674,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,0
