'userCount', 'averageHoldTime', 'averageSeekTime', 'averageNgramTime'
2162, 92, 914, 2043
2163, 78, 177, 533
2164, 89, 1601, 3713
2165, 90, 2648, 5516
2166, 67, 308, 794
2167, 78, 1022, 2233
2168, 79, 1248, 2707
2169, 101, 659, 1541
2170, 79, 1000, 2171
2171, 76, 369, 912
2172, 88, 1080, 2341
2173, 81, 405, 1003
2174, 82, 1598, 3410
2175, 95, 2235, 4798
2176, 113, 1759, 3904
2177, 60, 1391, 2917
2178, 104, 710, 1640
2179, 86, 1414, 3005
2180, 112, 419, 1077
2181, 115, 657, 1549
2182, 75, 511, 1202
2183, 101, 1260, 2748
2184, 71, 1203, 2667
2185, 116, 483, 1305
2186, 72, 612, 1528
2187, 3, 750, 1517
2188, 73, 1578, 3341
2189, 206, 1513, 3471
2190, 71, 2191, 4823
2191, 73, 212, 606
2192, 68, 2327, 5336
2193, 77, 230, 624
2194, 53, 323, 756
2195, 70, 3715, 7688
2196, 82, 1332, 2821
2197, 80, 139, 477
2198, 57, 984, 2095
2199, 41, 2426, 5503
2200, 55, 912, 2014
2201, 51, 257, 670
2202, 70, 244, 626
2203, 71, 2116, 4462
2204, 59, 7342, 15960
2205, 80, 311, 813
2206, 65, 1967, 4535
2207, 78, 492, 1168
2208, 62, 5007, 10443
2209, 80, 834, 1942
2210, 61, 190, 579
2211, 75, 2178, 4522
2212, 104, 963, 2153
2213, 65, 664, 1509
2214, 82, 8014, 16926
2215, 64, 507, 1209
2216, 67, 323, 839
2217, 101, 1665, 3638
2218, 101, 2169, 4818
2219, 96, 1233, 2671
2220, 80, 420, 1020
2221, 99, 700, 1666
2222, 48, 255, 647
2223, 81, 1384, 2958
2224, 88, 349, 831
2225, 83, 400, 1005
2226, 88, 1363, 2907
2227, 81, 1159, 2500
2228, 70, 1080, 2324
2229, 73, 934, 2021
2230, 91, 2492, 5191
2231, 85, 4345, 9544
2232, 81, 354, 895
2233, 82, 1295, 2798
2234, 86, 802, 1821
2235, 89, 227, 682
2236, 75, 179, 565
2237, 69, 515, 1211
2238, 82, 4826, 9887
2239, 88, 1251, 2700
2240, 98, 177, 594
2241, 66, 1814, 3973
2242, 94, 295, 807
2243, 90, 2185, 4774
2244, 74, 219, 630
2245, 82, 485, 1150
2246, 77, 10274, 20882
2247, 74, 1081, 2331
2248, 75, 861, 1876
2249, 96, 2423, 5097
2250, 86, 596, 1368
2251, 95, 3614, 7535
2252, 68, 567, 1292
2253, 79, 1192, 2585
2254, 108, 2087, 4292
2255, 75, 189, 582
2256, 55, 1470, 3063
2257, 85, 934, 2045
2258, 85, 209, 602
2259, 100, 688, 1596
2260, 76, 472, 1193
2261, 71, 266, 728
2262, 84, 1256, 2686
2263, 4, 1172, 2374
2264, 69, 1924, 3779
2265, 71, 560, 1265
2266, 62, 237, 635
2267, 75, 482, 1154
2268, 69, 999, 2178
2269, 58, 2114, 4640
2270, 88, 304, 826
2271, 58, 1289, 2806
2272, 73, 3099, 6636
2273, 63, 5052, 10567
2274, 77, 1091, 2361
2275, 66, 1368, 3085
2276, 74, 371, 1009
2277, 58, 1790, 3720
2278, 84, 4327, 9397
2279, 57, 254, 637
2280, 49, 2824, 5837
2281, 75, 1679, 3535
2282, 74, 310, 777
2283, 102, 950, 2122
2284, 78, 182, 558
2285, 67, 962, 2346
2286, 66, 6023, 13109
2287, 55, 759, 1641
2288, 61, 6775, 14852
2289, 76, 5948, 12648
2290, 97, 176, 618
2291, 69, 291, 735
2292, 95, 1476, 3338
2293, 134, 4063, 8683
2294, 18, 1308, 2920
2295, 86, 628, 1474
2296, 101, 1205, 2626
2297, 103, 558, 1341
2298, 65, 220, 610
2299, 88, 227, 677
2300, 79, 1055, 2289
2301, 52, 943, 1989
2302, 74, 547, 1258
2303, 98, 7041, 14442
2304, 80, 659, 1483
2305, 60, 1622, 3378
2306, 71, 984, 2124
2307, 86, 674, 1525
2308, 86, 659, 1492
2309, 70, 1414, 3005
2310, 71, 776, 1717
2311, 76, 2187, 4944
2312, 85, 1006, 2196
2313, 79, 2020, 4437
2314, 67, 398, 974
2315, 76, 320, 862
2316, 91, 412, 1025
2317, 84, 1504, 3238
2318, 89, 509, 1199
2319, 83, 223, 646
2320, 148, 8377, 17370
2321, 80, 907, 1995
2322, 98, 1109, 2441
2323, 70, 282, 740
2324, 104, 1351, 2912
2325, 100, 1365, 2934
2326, 65, 707, 1604
2327, 64, 571, 1343
2328, 67, 434, 1011
2329, 137, 2977, 6437
2330, 259, 172, 934
2331, 107, 470, 1174
2332, 115, 702, 1640
2333, 69, 590, 1328
2334, 83, 266, 766
2335, 112, 1903, 4136
2336, 78, 437, 1029
2337, 72, 567, 1289
2338, 120, 4437, 9252
2339, 128, 1833, 3950
2340, 69, 404, 954
2341, 65, 401, 936
2342, 124, 915, 2088
2343, 65, 474, 1081
2344, 82, 1209, 2588
2345, 74, 1394, 3014
2346, 76, 960, 1952
2347, 55, 559, 1231
2348, 82, 303, 777
2349, 115, 987, 2284
2350, 86, 2108, 4427
2351, 85, 2052, 4333
2352, 58, 334, 799
2353, 145, 1887, 4213
2354, 86, 553, 1290
2355, 95, 304, 847
2356, 80, 1476, 3427
2357, 107, 3986, 8624
2358, 70, 1052, 2248
2359, 97, 694, 1664
2360, 151, 2072, 4446
2361, 57, 274, 675
2362, 61, 381, 903
2363, 103, 1045, 2309
2364, 101, 8125, 16787
2365, 112, 944, 2138
2366, 79, 701, 1571
2367, 65, 541, 1216
2368, 71, 732, 1653
2369, 45, 386, 848
2370, 92, 1344, 2898
2371, 114, 1914, 4181
2372, 82, 396, 968
2373, 60, 185, 515
2374, 149, 5224, 11607
2375, 5, 681, 1399
2376, 53, 154, 442
2377, 75, 4370, 9619
2378, 94, 2504, 5266
2379, 73, 415, 986
2380, 74, 5167, 11738
2381, 91, 345, 890
2382, 66, 405, 990
2383, 65, 1065, 2293
2384, 79, 2349, 4931
2385, 84, 1419, 3024
2386, 79, 828, 1836
2387, 97, 413, 1022
2388, 61, 493, 1117
2389, 56, 493, 1100
2390, 77, 1522, 3248
2391, 102, 795, 1812
2392, 78, 1128, 2430
2393, 79, 803, 1779
2394, 89, 530, 1248
2395, 120, 1472, 3254
2396, 104, 287, 829
2397, 106, 663, 1550
2398, 63, 1092, 2343
2399, 102, 20629, 42866
2400, 72, 953, 2099
2401, 70, 1181, 2512
2402, 138, 642, 1610
2403, 55, 132, 406
2404, 108, 1409, 3045
2405, 109, 1486, 3228
2406, 60, 220, 573
2407, 54, 250, 673
2408, 165, 1198, 2863
2409, 88, 1782, 3760
2410, 63, 372, 941
2411, 89, 1705, 3652
2412, 67, 2010, 4484
2413, 81, 854, 1876
2414, 79, 11538, 23789
2415, 83, 1682, 3526
2416, 107, 617, 1470
2417, 79, 2363, 5028
2418, 73, 625, 1418
2419, 89, 321, 902
2420, 67, 2633, 5414
2421, 68, 949, 2079
2422, 64, 1001, 2139
2423, 62, 366, 899
2424, 65, 609, 1355
2425, 68, 501, 1170
2426, 67, 124, 421
2427, 93, 4458, 9239
2428, 68, 723, 1609
2429, 85, 677, 1517
2430, 120, 1535, 3353
2431, 90, 159, 560
2432, 87, 2593, 5675
2433, 72, 362, 897
2434, 53, 155, 437
2435, 73, 2315, 4687
2436, 109, 1282, 2964
2437, 70, 1181, 2512
2438, 62, 234, 612
2439, 63, 661, 1629
2440, 115, 1078, 2420
2441, 136, 604, 1557
2442, 103, 2647, 6022
2443, 70, 338, 844
2444, 72, 706, 1578
2445, 65, 855, 1848
2446, 81, 682, 1742
2447, 86, 1764, 4207
2448, 72, 461, 1075
2449, 107, 795, 1828
2450, 129, 1848, 3945
2451, 94, 281, 773
2452, 87, 2747, 6116
2453, 63, 655, 1103
2454, 102, 440, 1131
2455, 64, 472, 1089
2456, 166, 1873, 5033
2457, 58, 284, 704
2458, 74, 270, 720
2459, 81, 2822, 6011
2460, 83, 564, 1302
2461, 77, 2058, 4318
2462, 89, 1679, 3561
2463, 79, 1275, 2107
2464, 106, 834, 1853
2465, 62, 232, 618
2466, 86, 382, 995
2467, 56, 1126, 2621
2468, 111, 1057, 2549
2469, 79, 1292, 2755
2470, 80, 1504, 3586
2471, 59, 426, 983
2472, 60, 389, 902
2473, 58, 318, 767
2474, 163, 4374, 9358
2475, 77, 720, 1602
2476, 76, 1474, 3143
2477, 66, 572, 1279
2478, 106, 4710, 9704
2479, 158, 2353, 5216
2480, 63, 321, 772
2481, 116, 755, 1727
2482, 114, 1062, 2364
2483, 59, 322, 769
2484, 131, 1978, 4293
2485, 112, 1719, 3521
2486, 90, 273, 759
2487, 111, 1274, 2778
2488, 78, 1431, 3034
2489, 89, 873, 2113
2490, 64, 1064, 2284
2491, 98, 642, 1654
2492, 64, 426, 996
2493, 78, 681, 1542
2494, 113, 1054, 2366
2495, 85, 1281, 2411
2496, 107, 1410, 3038
2497, 80, 2224, 4630
2498, 76, 3468, 7125
2499, 86, 687, 1550
2500, 128, 4156, 8653
2501, 72, 559, 1266
2502, 67, 456, 1050
2503, 68, 584, 1311
2504, 67, 487, 1133
2505, 126, 973, 2205
2506, 108, 641, 1521
2507, 78, 325, 885
2508, 74, 494, 1138
2509, 115, 999, 2239
2510, 77, 249, 659
2511, 90, 835, 2064
2512, 122, 3345, 6954
2513, 58, 359, 841
2514, 116, 705, 1805
2515, 85, 2455, 5144
2516, 64, 942, 2092
2517, 67, 1954, 4536
2518, 96, 1890, 4076
2519, 117, 291, 861
2520, 107, 1580, 2948
2521, 63, 191, 549
2522, 108, 1496, 3335
2523, 85, 1054, 1914
2524, 89, 379, 957
2525, 78, 469, 1110
2526, 96, 2742, 5900
2527, 71, 403, 954
2528, 116, 705, 1660
2529, 81, 670, 1514
2530, 88, 607, 1394
2531, 79, 1016, 2232
2532, 103, 1189, 2660
2533, 61, 171, 492
2534, 65, 645, 1451
2535, 105, 1012, 2260
2536, 109, 1025, 2273
2537, 104, 4677, 11144
2538, 80, 962, 2101
2539, 124, 415, 1146
2540, 82, 357, 903
2541, 72, 739, 1621
2542, 106, 824, 1876
2543, 65, 703, 1571
2544, 124, 5560, 11379
2545, 62, 506, 1187
2546, 173, 3802, 8078
2547, 65, 796, 1754
2548, 66, 653, 1396
2549, 71, 1401, 2964
2550, 128, 4778, 9869
2551, 128, 1259, 2845
2552, 73, 335, 824
2553, 69, 423, 988
2554, 74, 327, 814
2555, 91, 792, 1773
2556, 187, 1884, 4448
2557, 85, 651, 1467
2558, 73, 2074, 4316
2559, 78, 621, 1405
2560, 76, 474, 1142
2561, 67, 646, 1527
2562, 119, 1250, 2750
2563, 107, 342, 1003
2564, 67, 969, 2075
2565, 101, 1370, 3040
2566, 115, 664, 1588
2567, 136, 4858, 11488
2568, 89, 450, 1087
2569, 82, 439, 1047
2570, 120, 818, 1885
2571, 64, 337, 808
2572, 111, 1055, 2356
2573, 116, 1267, 2897
2574, 54, 356, 824
2575, 110, 646, 1552
2576, 67, 1310, 2759
2577, 116, 855, 1957
2578, 59, 761, 1684
2579, 98, 968, 2123
2580, 53, 349, 902
2581, 60, 6099, 12468
2582, 85, 545, 1277
2583, 114, 650, 1604
2584, 54, 530, 1172
2585, 60, 720, 1616
2586, 64, 498, 1144
2587, 60, 601, 1343
2588, 88, 361, 906
2589, 78, 11040, 22831
2590, 81, 9637, 20482
2591, 78, 656, 1483
2592, 68, 296, 758
2593, 74, 297, 753
2594, 72, 394, 956
2595, 75, 18600, 37950
2596, 89, 380, 950
2597, 59, 171, 501
2598, 74, 648, 1514
2599, 106, 533, 1310
2600, 62, 709, 1551
2601, 71, 428, 1016
2602, 91, 667, 1590
2603, 116, 1822, 3973
2604, 85, 82, 349
2605, 61, 417, 969
2606, 95, 333, 846
2607, 114, 1206, 2678
2608, 54, 250, 673
2609, 98, 992, 2249
2610, 125, 720, 1705
2611, 75, 4417, 9093
2612, 66, 1113, 2367
2613, 64, 272, 688
2614, 108, 1085, 2406
2615, 115, 635, 1513
2616, 75, 4240, 8775
2617, 54, 167, 494
2618, 67, 708, 1574
2619, 151, 5980, 13573
2620, 81, 173, 523
2621, 70, 273, 716
2622, 78, 5166, 10981
2623, 95, 3829, 7972
2624, 75, 1082, 2372
2625, 85, 1817, 3921
2626, 165, 1198, 2863
2627, 81, 1813, 3901
2628, 66, 262, 665
2629, 72, 4037, 8246
2630, 76, 537, 1232
2631, 78, 356, 879
2632, 113, 1862, 4023
2633, 74, 568, 1294
2634, 93, 2037, 4386
2635, 113, 7385, 15176
2636, 64, 3152, 6759
2637, 67, 484, 1106
2638, 60, 362, 852
2639, 79, 139, 474
2640, 86, 1211, 2861
2641, 78, 381, 927
2642, 186, 1069, 2619
2643, 98, 911, 1998
2644, 78, 704, 1605
2645, 50, 5874, 13589
2646, 72, 1107, 2367
2647, 82, 143, 468
2648, 98, 16315, 34537
2649, 118, 607, 1459
2650, 62, 673, 1529
2651, 63, 3017, 6580
2652, 116, 4869, 10195
2653, 69, 614, 1385
2654, 117, 610, 1462
2655, 66, 559, 1285
2656, 72, 545, 1240
2657, 100, 1721, 3668
2658, 60, 440, 1008
2659, 88, 1357, 3187
2660, 79, 422, 1018
2661, 73, 873, 2097
2662, 96, 458, 1116
2663, 103, 395, 1039
2664, 73, 637, 1452
2665, 85, 988, 2177
2666, 155, 7059, 15575
2667, 63, 760, 1657
2668, 76, 4485, 9469
2669, 115, 750, 1809
2670, 83, 738, 1650
2671, 77, 1005, 2187
2672, 69, 502, 1212
2673, 83, 924, 2046
2674, 70, 4157, 8696
2675, 67, 167, 510
2676, 75, 373, 909
2677, 108, 545, 1492
2678, 60, 795, 1726
2679, 58, 459, 1048
2680, 76, 1483, 3519
2681, 52, 490, 1100
2682, 109, 1051, 2323
2683, 60, 395, 953
2684, 61, 386, 902
2685, 84, 477, 1128
2686, 82, 479, 1138
2687, 101, 2076, 4367
2688, 59, 390, 864
2689, 60, 386, 909
2690, 113, 930, 1997
2691, 67, 1511, 3163
2692, 111, 1097, 2521
2693, 113, 1609, 3455
2694, 123, 3240, 6899
2695, 65, 301, 766
2696, 86, 378, 934
2697, 98, 642, 1654
2698, 83, 1268, 2735
2699, 69, 2047, 4242
2700, 108, 1675, 3582
2701, 129, 3485, 7940
2702, 87, 1645, 3860
2703, 83, 680, 1539
2704, 111, 6410, 14213
2705, 87, 1766, 3758
2706, 92, 6242, 13451
2707, 62, 1645, 3227
2708, 85, 433, 1037
2709, 148, 2653, 5962
2710, 59, 951, 2024
2711, 71, 7222, 15014
2712, 73, 665, 1516
2713, 112, 1389, 3067
2714, 65, 473, 1079
2715, 69, 439, 1015
2716, 182, 5872, 12313
2717, 122, 7298, 14910
2718, 70, 473, 1102
2719, 63, 604, 1348
2720, 111, 843, 1976
2721, 68, 1150, 2459
2722, 66, 607, 1352
2723, 112, 17476, 35615
2724, 98, 511, 1227
2725, 73, 151, 473
2726, 152, 3166, 6770
2727, 80, 300, 833
2728, 113, 744, 1746
2729, 91, 1190, 2596
2730, 101, 944, 2104
2731, 63, 297, 748
2732, 61, 845, 1913
2733, 106, 1382, 2992
2734, 77, 1005, 2238
2735, 76, 223, 601
2736, 86, 284, 747
2737, 89, 653, 1486
2738, 130, 3196, 6684
2739, 71, 3185, 6538
2740, 109, 759, 1755
2741, 100, 688, 1544
2742, 64, 258, 658
2743, 87, 743, 1698
2744, 78, 1066, 2332
2745, 100, 1488, 3176
2746, 70, 7040, 11723
2747, 89, 539, 1234
2748, 89, 357, 905
2749, 75, 780, 1723
2750, 101, 878, 1967
2751, 79, 752, 1670
2752, 124, 1248, 2755
2753, 64, 462, 1056
2754, 72, 542, 1231
2755, 116, 2166, 4610
2756, 113, 782, 1612
2757, 67, 501, 1139
2758, 74, 1593, 3318
2759, 114, 912, 2064
2760, 73, 320, 863
2761, 63, 444, 1009
2762, 146, 5171, 10946
2763, 77, 317, 802
2764, 101, 484, 1191
2765, 122, 3345, 6954
2766, 85, 518, 1243
2767, 114, 527, 1295
2768, 64, 699, 1535
2769, 84, 1332, 2854
2770, 77, 1142, 2470
2771, 73, 252, 662
2772, 74, 1082, 2335
2773, 55, 765, 1654
2774, 87, 585, 1347
2775, 99, 2092, 4710
2776, 69, 6714, 13830
2777, 61, 190, 515
2778, 159, 17120, 36829
2779, 71, 1025, 2210
2780, 97, 843, 1927
2781, 93, 450, 1164
2782, 119, 3326, 7413
2783, 70, 887, 1933
2784, 85, 1562, 3406
2785, 119, 1684, 3630
2786, 89, 8005, 17380
2787, 75, 589, 1343
2788, 104, 580, 1437
2789, 183, 4981, 11865
2790, 85, 557, 1282
2791, 76, 683, 1608
2792, 69, 1424, 3126
2793, 79, 1666, 3302
2794, 50, 242, 618
2795, 48, 385, 819
2796, 85, 668, 1496
2797, 113, 2156, 5002
2798, 59, 523, 1185
2799, 53, 2244, 4579
2800, 70, 178, 519
2801, 90, 575, 1394
2802, 69, 516, 1174
2803, 64, 417, 972
2804, 67, 3099, 6365
2805, 134, 5517, 11418
2806, 97, 739, 1676
2807, 106, 598, 1411
2808, 113, 1634, 3596
2809, 67, 243, 632
2810, 78, 499, 1181
2811, 120, 777, 1844
2812, 97, 426, 1055
2813, 61, 956, 2070
2814, 63, 540, 1271
2815, 108, 554, 1334
2816, 77, 2403, 5439
2817, 86, 704, 1574
2818, 78, 7320, 15585
2819, 71, 162, 513
2820, 79, 653, 1481
2821, 67, 1322, 2928
2822, 101, 851, 1974
2823, 77, 397, 966
2824, 64, 233, 659
2825, 64, 210, 593
2826, 110, 555, 1360
2827, 112, 867, 1981
2828, 75, 783, 1883
2829, 63, 404, 947
2830, 66, 795, 1729
2831, 70, 520, 1184
2832, 92, 6315, 13020
2833, 76, 502, 1172
2834, 144, 2919, 6195
2835, 60, 358, 849
2836, 61, 632, 1455
2837, 68, 592, 1421
2838, 77, 1071, 2321
2839, 68, 2300, 4743
2840, 85, 1834, 3858
2841, 112, 1213, 2689
2842, 115, 2944, 6223
2843, 56, 135, 379
2844, 92, 1474, 3166
2845, 73, 918, 2000
2846, 79, 1622, 3487
2847, 68, 214, 588
2848, 117, 411, 1081
2849, 86, 1103, 2440
2850, 146, 991, 2292
2851, 100, 3323, 7328
2852, 82, 550, 1281
2853, 64, 750, 1641
2854, 92, 3062, 6696
2855, 102, 1304, 2893
2856, 59, 334, 870
2857, 74, 772, 1712
2858, 75, 1669, 3536
2859, 82, 4361, 10093
2860, 68, 261, 671
2861, 112, 781, 1797
2862, 97, 11180, 22847
2863, 64, 601, 1349
2864, 69, 468, 1089
2865, 118, 4299, 9149
2866, 66, 364, 883
2867, 59, 183, 522
2868, 115, 563, 1343
2869, 78, 294, 752
2870, 108, 238, 697
2871, 66, 507, 1160
2872, 76, 1120, 2413
2873, 84, 592, 1389
2874, 74, 2207, 4841
2875, 66, 459, 1081
2876, 83, 824, 1816
2877, 78, 13727, 30665
2878, 79, 1132, 2186
2879, 80, 681, 1335
2880, 105, 784, 1792
2881, 71, 482, 1121
2882, 63, 780, 1706
2883, 117, 1659, 3577
2884, 61, 614, 1438
2885, 102, 6888, 15018
2886, 97, 597, 1446
2887, 98, 1229, 2697
2888, 89, 863, 1931
2889, 66, 550, 1240
2890, 107, 492, 1202
2891, 78, 753, 1664
2892, 68, 646, 1445
2893, 60, 680, 1490
2894, 55, 585, 1282
2895, 59, 1475, 3108
2896, 75, 182, 534
2897, 136, 1383, 3018
2898, 86, 871, 1921
2899, 50, 258, 659
2900, 55, 502, 1186
2901, 63, 884, 1582
2902, 103, 1941, 4222
2903, 78, 5152, 11063
2904, 109, 555, 1373
2905, 78, 1719, 3703
2906, 61, 725, 1572
2907, 128, 2685, 5818
2908, 113, 1430, 3139
2909, 100, 983, 2331
2910, 74, 275, 631
2911, 102, 3172, 7448
2912, 63, 1696, 3705
2913, 141, 9656, 20743
2914, 109, 2390, 5091
2915, 63, 262, 678
2916, 106, 1181, 2579
2917, 65, 945, 2024
2918, 73, 900, 1966
2919, 103, 704, 1722
2920, 84, 749, 1671
2921, 57, 442, 1001
2922, 81, 529, 1258
2923, 81, 957, 2104
2924, 73, 5341, 11031
2925, 57, 286, 732
2926, 82, 1336, 2856
2927, 107, 1317, 2897
2928, 98, 624, 1481
2929, 107, 1175, 2576
2930, 67, 1195, 2674
2931, 73, 319, 860
2932, 122, 415, 1098
2933, 76, 219, 597
2934, 184, 3790, 8604
2935, 63, 516, 1159
2936, 166, 3690, 7789
2937, 66, 607, 1352
2938, 98, 879, 2146
2939, 68, 488, 1116
2940, 114, 3486, 7315
2941, 124, 744, 1743
2942, 70, 683, 1510
2943, 64, 363, 858
2944, 88, 1674, 3606
2945, 109, 1513, 3254
2946, 73, 299, 757
2947, 71, 803, 1765
2948, 60, 608, 1339
2949, 102, 799, 1809
2950, 77, 366, 902
2951, 57, 164, 463
2952, 59, 292, 743
2953, 109, 1976, 4206
2954, 117, 757, 1705
2955, 72, 1708, 3625
2956, 82, 332, 864
2957, 103, 493, 1201
2958, 81, 469, 1121
2959, 92, 1134, 2483
2960, 67, 315, 770
2961, 71, 803, 1765
2962, 90, 1241, 2681
2963, 62, 487, 1099
2964, 312, 4188, 9112
2965, 113, 1633, 3504
2966, 67, 266, 677
2967, 73, 626, 1421
2968, 62, 460, 1049
2969, 73, 579, 1327
2970, 124, 714, 1706
2971, 117, 13475, 27545
2972, 71, 427, 1020
2973, 80, 466, 1119
2974, 119, 735, 1714
2975, 100, 916, 2040
2976, 149, 7201, 16837
2977, 102, 722, 1651
2978, 83, 495, 1162
2979, 116, 820, 1890
2980, 71, 330, 875
2981, 75, 7244, 15020
2982, 86, 485, 1146
2983, 74, 435, 1089
2984, 84, 513, 1198
2985, 80, 362, 901
2986, 83, 2061, 4339
2987, 84, 853, 1887
2988, 105, 199, 621
2989, 119, 1419, 3149
2990, 56, 165, 475
2991, 89, 392, 974
2992, 128, 2216, 4877
2993, 59, 326, 783
2994, 135, 2663, 5615
2995, 127, 2033, 4442
2996, 177, 2464, 5747
2997, 61, 869, 1879
2998, 77, 6840, 15931
2999, 74, 1168, 2547
3000, 94, 2422, 5257
3001, 158, 2861, 6137
3002, 62, 292, 772
3003, 55, 560, 1254
3004, 15, 933, 1926
3005, 82, 1231, 2607
3006, 7, 1002, 2039
3007, 74, 397, 1012
3008, 66, 1385, 2923
3009, 58, 1077, 2334
3010, 80, 620, 1448
3011, 78, 352, 892
3012, 59, 142, 422
3013, 102, 836, 1893
3014, 144, 1169, 2778
3015, 96, 268, 732
3016, 65, 298, 734
3017, 112, 8989, 18703
3018, 74, 369, 891
3019, 98, 1096, 2397
3020, 74, 1160, 2484
3021, 67, 244, 637
3022, 156, 5167, 10691
3023, 68, 4513, 9214
3024, 84, 276, 780
3025, 67, 400, 927
3026, 56, 485, 1189
3027, 78, 2123, 4447
3028, 74, 328, 784
3029, 78, 496, 1195
3030, 83, 816, 1857
3031, 82, 1021, 2240
3032, 83, 2023, 4319
3033, 75, 258, 670
3034, 22, 788, 1764
3035, 97, 560, 1274
3036, 121, 980, 2212
3037, 68, 773, 1849
3038, 68, 1512, 3210
3039, 63, 215, 586
3040, 164, 6597, 13771
3041, 106, 757, 1744
3042, 70, 548, 1244
3043, 66, 687, 1513
3044, 71, 460, 1066
3045, 66, 1621, 3407
3046, 84, 4187, 8630
3047, 67, 818, 1793
3048, 64, 449, 1101
3049, 71, 705, 1562
3050, 63, 332, 820
3051, 72, 10553, 22285
3052, 73, 460, 1077
3053, 75, 2414, 5060
3054, 111, 1430, 3094
3055, 102, 330, 887
3056, 78, 974, 2029
3057, 71, 789, 1725
3058, 84, 1654, 3528
3059, 73, 298, 768
3060, 112, 1048, 2109
3061, 68, 473, 1101
3062, 47, 14864, 32208
3063, 95, 639, 1545
3064, 80, 1034, 2254
3065, 83, 1739, 3597
3066, 75, 1082, 2372
3067, 66, 7793, 16627
3068, 88, 191, 597
3069, 68, 680, 1527
3070, 85, 1298, 2850
3071, 67, 470, 1083
3072, 87, 1571, 3351
3073, 82, 938, 2085
3074, 61, 6493, 14399
3075, 66, 541, 1219
3076, 63, 4179, 8521
3077, 72, 1061, 2279
3078, 94, 265, 787
3079, 63, 636, 1462
3080, 107, 1141, 2507
3081, 119, 526, 1297
3082, 72, 481, 1124
3083, 66, 1187, 2521
3084, 63, 1436, 3438
3085, 81, 713, 1582
3086, 82, 461, 1077
3087, 79, 311, 842
3088, 72, 1113, 2421
3089, 71, 314, 871
3090, 63, 570, 1326
3091, 64, 433, 1015
3092, 78, 549, 1235
3093, 79, 760, 1700
3094, 75, 1534, 3356
3095, 100, 1971, 4185
3096, 89, 447, 1111
3097, 72, 4299, 9262
3098, 120, 7719, 15806
3099, 76, 1777, 3756
3100, 79, 10877, 22602
3101, 66, 1441, 3197
3102, 106, 976, 2197
3103, 71, 858, 1879
3104, 116, 1224, 2692
3105, 99, 328, 830
3106, 80, 533, 1261
3107, 103, 2456, 5422
3108, 62, 348, 849
3109, 82, 414, 1003
3110, 54, 526, 1180
3111, 82, 301, 810
3112, 147, 4870, 10135
3113, 60, 326, 774
3114, 165, 4183, 10108
3115, 137, 9226, 19196
3116, 57, 185, 497
3117, 79, 911, 1970
3118, 65, 1740, 3681
3119, 168, 3070, 6535
3120, 95, 2029, 4333
3121, 87, 493, 1172
3122, 123, 950, 2331
3123, 130, 3316, 7996
3124, 77, 1110, 2350
3125, 110, 1106, 2642
3126, 100, 2304, 5112
3127, 56, 216, 562
3128, 58, 368, 858
3129, 115, 1347, 2927
3130, 107, 1174, 2579
3131, 104, 1073, 2370
3132, 73, 153, 491
3133, 63, 1619, 3605
3134, 71, 823, 1789
3135, 86, 453, 1082
3136, 71, 164, 510
3137, 66, 741, 1632
3138, 124, 863, 1991
3139, 63, 869, 1876
3140, 118, 2526, 5693
3141, 78, 409, 1022
3142, 116, 2035, 4542
3143, 109, 540, 1290
3144, 90, 381, 961
3145, 60, 630, 1443
3146, 128, 5681, 11770
3147, 105, 695, 1610
3148, 65, 350, 833
3149, 113, 646, 1522
3150, 122, 2480, 5223
3151, 73, 1607, 3490
3152, 94, 2924, 6074
3153, 123, 100869, 211937
3154, 67, 949, 2044
3155, 61, 862, 1850
3156, 74, 4301, 8822
3157, 70, 7040, 11723
3158, 88, 553, 1286
3159, 70, 395, 961
3160, 68, 278, 709
3161, 109, 1191, 2603
3162, 106, 903, 2020
3163, 70, 580, 1312
3164, 96, 2710, 5756
3165, 82, 1210, 2621
3166, 77, 366, 902
3167, 75, 1633, 3571
3168, 76, 751, 1685
3169, 110, 939, 2363
3170, 108, 643, 1538
3171, 58, 711, 1556
3172, 59, 462, 1067
3173, 74, 439, 1035
3174, 121, 957, 2229
3175, 77, 1791, 3769
3176, 60, 1340, 2804
3177, 72, 3640, 7613
3178, 61, 310, 793
3179, 78, 679, 1525
3180, 168, 5268, 12276
3181, 63, 3435, 7338
3182, 57, 149, 421
3183, 70, 517, 1174
3184, 59, 722, 1581
3185, 62, 564, 1258
3186, 64, 2212, 4670
3187, 143, 10468, 23212
3188, 56, 128, 409
3189, 69, 909, 1981
3190, 94, 569, 1311
3191, 83, 399, 1051
3192, 86, 228, 696
3193, 63, 3010, 6246
3194, 84, 456, 1085
3195, 60, 384, 996
3196, 69, 663, 1471
3197, 60, 252, 693
3198, 116, 1493, 3236
3199, 90, 9090, 18709
3200, 67, 1351, 2842
3201, 68, 1177, 2494
3202, 113, 1218, 2668
3203, 91, 762, 1726
3204, 62, 454, 1055
3205, 75, 2155, 4471
3206, 66, 1453, 3045
3207, 99, 2758, 5767
3208, 101, 1781, 4207
3209, 109, 228, 699
3210, 71, 1594, 3686
3211, 69, 540, 1247
3212, 98, 239, 730
3213, 85, 294, 763
3214, 112, 581, 1393
3215, 106, 185, 585
3216, 108, 2973, 6188
3217, 66, 245, 647
3218, 64, 681, 1526
